,id,joined,kind,link,location,market,name,pitch,raised,size,stage,website
1969,3185,Sep ’13,Startup,https://angel.co/company/livesafe,-,Sports Stadiums,LiveSafe,"
","$15,750,000",11-50,Series A,livesafemobile.com
1970,3452,Feb ’14,Startup,https://angel.co/company/lively-2,Seattle,Technology,Lively,"
Take the live show home
","$2,075,000",11-50,-,getlive.ly
1971,13144,Nov ’14,Startup,https://angel.co/company/liven,Sydney,Mobile Advertising,Liven,"
Rewards-based mobile payment technology
","$11,500,000",11-50,Seed,liven.com.au
1972,5172,Nov ’13,Startup,https://angel.co/company/lizzar,Berlin,Music Services,Lizzar,"
All about the artist
","$50,000",1-10,Seed,Lizzar.com
1973,3952,Sep ’13,Startup,https://angel.co/company/loannow,Orange County,Personal Finance,LoanNow,"
Money in minutes
","$55,000,000",11-50,,loannow.com
1974,2782,Jul ’13,Startup,https://angel.co/company/lob,San Francisco,Developer APIs,Lob,"
Print and Mail API (YC S13)
","$29,400,000",51-200,Series B,lob.com
1975,13214,Jun ’12,Startup,https://angel.co/company/local-measure,Sydney,Location Based Services,Local Measure,"
See the world through the eyes of your customers
","$7,900,000",11-50,Series A,localmeasure.com
1976,2466,Feb ’17,Startup,https://angel.co/company/locallux,Chicago,Mobile Commerce,LocalLux,"
Discover unique local designer fashion.
","$25,200",1-10,Seed,locallux.co
1977,2260,Jan ’14,Startup,https://angel.co/company/localmaven-dba-realtymaven-com,New York City,Realtors,LocalMaven dba RealtyMaven.com,"
Facilitating client referrals from real estate agents to businesses
","$1,490,000",1-10,Seed,realtymaven.com
1978,2188,Sep ’11,Startup,https://angel.co/company/locality-1,San Francisco,Bridging Online and Offline,Locality,"
Kayak for local services.
","$6,725,000",1-10,Series A,locality.com
1979,655,Aug ’11,Startup,https://angel.co/company/localytics,London,Messaging,Localytics,"
Mobile engagement platform
","$59,750,000",51-200,Series D,localytics.com
1980,11067,Jul ’13,Startup,https://angel.co/company/loco-partners,Tokyo,Social Travel,Loco Partners,"
Online Travel Agency in Japan.
","$8,800,000",51-200,Acquired,loco-partners.com
1981,13196,May ’14,Startup,https://angel.co/company/locomobi,San Francisco,Canada,LocoMobi,"
Uber for Parking
","$9,000,000",11-50,Series A,locomobi.com
1982,3060,Apr ’13,Startup,https://angel.co/company/locqus,Detroit,Location Based Services,Locqus,"
Geo-Location and task management
","$2,100,000",1-10,Seed,Locqus.com
1983,5852,Apr ’15,Startup,https://angel.co/company/loftsmart,New York City,Reviews and Recommendations,LoftSmart (AngelPad #10),"
First transactional marketplace for student rentals
","$2,095,000",11-50,,loftsmart.com
1984,177,Aug ’12,Startup,https://angel.co/company/loggly,San Francisco,Developer Tools,Loggly,"
Cloud-based log management
","$555,370,000",11-50,Acquired,loggly.com
1985,2178,Feb ’14,Startup,https://angel.co/company/loginext,Mumbai,Supply Chain Management,LogiNext,"
Welcome To The World Of Organized Logistics and Field Service Management
","$10,650,000",51-200,Series A,loginextsolutions.com
1986,2196,May ’13,Startup,https://angel.co/company/logic-nation-1,Shreveport,,Logic Nation,"
The solution to the problem of discussion on the Internet
","$5,650,000",1-10,-,logicnation.com
1987,13822,Dec ’17,Startup,https://angel.co/company/logicmonitor,Austin,Networking,LogicMonitor,"
LogicMonitor is the leading SaaS based performance monitoring platform for enterprise IT.
","$138,000,000",201-500,Acquired,logicmonitor.com
1988,5159,May ’16,Startup,https://angel.co/company/logline-pro,Singapore,B2B,Logline.pro,"
Video production marketplace and production tools 
","$77,000",1-10,Seed,logline.pro
1989,3007,Oct ’13,Startup,https://angel.co/company/logogarden-3,Nashville,Web Design,LogoGarden,"
Online DIY logo creator for entrepreneurs
","$3,100,000",1-10,Series A,logogarden.com
1990,5031,Dec ’13,Startup,https://angel.co/company/lokalmotion-1,Centennial,Small and Medium Businesses,LokalMotion,"
Contextual Marketing, Loyalty and Communications Platform
","$300,000",1-10,Seed,lokalmotion.com
1991,491,Apr ’16,Startup,https://angel.co/company/loktra,Mumbai,Location Based Services,Loktra,"
Cloud platform for smarter processes in any business
","$440,540",11-50,Seed,loktra.com
1992,2885,Oct ’13,Startup,https://angel.co/company/lookback,Palo Alto,Usability,Lookback,"
Making user research simple and fun.
","$8,200,000",11-50,Series A,lookback.io
1993,2705,Jun ’13,Startup,https://angel.co/company/looker,Santa Cruz,Business Intelligence,Looker,"
Looker is the industry leading data platform
","$280,500,000",501-1000,Series E,looker.com
1994,12406,Jan ’17,Startup,https://angel.co/company/lookieapplabs,Palo Alto,Photo Sharing,LookieApp Labs,"
","$45,000",1-10,Seed,lookieapp.co
1995,2500,Oct ’10,Startup,https://angel.co/company/looksharp,San Francisco,Social Recruiting,Looksharp,"
Looksharp helps employers connect with the best college talent
","$9,055,000",1-10,Acquired,looksharp.com
1996,3027,Dec ’14,Startup,https://angel.co/company/lookupto,Delhi,Messaging,Lookup,"
The Local Shopping Network.
","$2,882,000",51-200,Acquired,lookup.to
1997,5523,Jun ’13,Startup,https://angel.co/company/lookwider,Kyivs'ka oblast,Photo Sharing,Lookwider,"
Social voice aimed to help local businesses serve people better via photo feedback
","$70,000",1-10,Seed,lookwider.com
1998,2409,May ’13,Startup,https://angel.co/company/loopster,Grand Junction,Video Editing,Loopster,"
EZ Powerful Video Editing
","$125,000",1-10,Seed,loopster.com
1999,3502,Jul ’12,Startup,https://angel.co/company/loot,San Francisco,Mobile Advertising,Loot!,"
Mobile marketplace for engaging customers at scale.
","$1,050,000",1-10,-,loot-app.com
2000,12586,Apr ’15,Startup,https://angel.co/company/lose-it-1,Boston,Fitness,Lose It!,"
Mobile health and fitness tracking
","$5,500,000",11-50,Series A,loseit.com
2001,5330,Jul ’15,Startup,https://angel.co/company/lotterydotcom,Austin,Lotteries,Lottery.com (AutoLotto),"
Play the lottery on your phone.
","$19,400,000",11-50,Seed,lottery.com
2002,2353,Apr ’14,Startup,https://angel.co/company/love-robots,London,3D Printing,Love &amp; Robots,"
Customizable 3D Printed Jewellery Platform
","$250,000",1-10,Seed,loveandrobots.com
2003,1062,Feb ’13,Startup,https://angel.co/company/lovely,San Francisco,Rental Housing,Lovely,"
Building a marketplace for rentals 
","$15,000,000",11-50,Acquired,livelovely.com
2004,13876,Mar ’13,Startup,https://angel.co/company/lucibel,-,Interior Design,Lucibel,"
Leading manufacturer of next generation LED lights and fixtures
","$100,000,000",51-200,IPO,lucibel.com
2005,2751,Sep ’10,Startup,https://angel.co/company/lucid-software,Salt Lake City,SaaS,Lucid Software,"
Diagrams Done Right.
","$42,000,000",201-500,,golucid.co
2006,12242,Apr ’14,Startup,https://angel.co/company/lucidscape-technologies,Vancouver,Virtual Worlds,Lucidscape Technologies,"
Web of connected virtual worlds for virtual reality and games
","$500,000",11-50,Seed,lucidscape.com
2007,4669,Aug ’13,Startup,https://angel.co/company/lucova,Sunnyvale,Mobile Commerce,Lucova,"
Lucova is now Nōwn.
","$100,000",11-50,Seed,nownpos.com
2008,2973,Feb ’12,Startup,https://angel.co/company/ludei,San Francisco,Application Platforms,Ludei,"
SaaS for HTML5 app developers
","$3,500,000",11-50,-,ludei.com
2009,11524,Apr ’17,Startup,https://angel.co/company/ludushq,Brussels,Web Design,Ludus,"
Limitless creativity for your slides
","$550,000",1-10,Seed,ludus.one
2010,6969,Feb ’15,Startup,https://angel.co/company/ludwig-1,Province of Catania,Language Learning,Ludwig,"
Find your sentence
","$29,000",,Seed,ludwig.guru
2011,468,Jun ’13,Startup,https://angel.co/company/lumate-5,St. Louis,Mobile Advertising,Lumate,"
High Frequency Trading for Mobile Advertising
","$550,000",11-50,Seed,lumate.com
2012,13531,Jun ’11,Startup,https://angel.co/company/lumenous,San Francisco,Social Business,Lumenous,"
Disrupting $28B credit bureau industry with commercial credit ""co-op""
","$850,000",1-10,Seed,lumeno.us
2013,2166,Mar ’12,Startup,https://angel.co/company/lumi,Los Angeles,Manufacturing,Lumi,"
Packaging for online brands
","$9,000,000",11-50,Series A,lumi.com
2014,229,Mar ’14,Startup,https://angel.co/company/luminal,Frederick,Cloud Management,Luminal,"
","$33,800,000",11-50,,luminal.com
2015,3226,Feb ’15,Startup,https://angel.co/company/luminate-health,San Mateo,Digital Health,Luminate Health,"
Helping patients access and understand their lab results
","$1,000,000",1-10,Seed,luminatehealth.com
2016,12509,Nov ’11,Startup,https://angel.co/company/lumobodytech,Mountain View,Fitness,Lumo Bodytech,"
Technology platform optimizing human biomechanics.
","$16,100,000",11-50,Series B,lumobodytech.com
2017,11142,Feb ’15,Startup,https://angel.co/company/lumospos-1,San Diego,Retail Technology,LumosPOS,"
Point of Sale for Retail with Integrated E-Commerce
","$6,000,000",11-50,Series A,lumospos.com
2018,3491,Jan ’14,Startup,https://angel.co/company/luna,San Francisco,Logistics,Luna,"
On-Demand Evening Package Delivery
","$1,300,000",1-10,,useluna.com
2019,9367,Sep ’13,Startup,https://angel.co/company/lunartuna-labs-enterprises,Scottsdale,Social Media Platforms,LunarTuna Labs &amp; Enterprises,"
NextGen Social Media Collaboration & Integration
","$18,000",1-10,Seed,lunartuna.com
2020,4448,May ’13,Startup,https://angel.co/company/lunomoney,Singapore,Blockchains,Luno,"
Cryptocurrency for everyone, everywhere
","$12,800,000",51-200,Series B,luno.com
2021,11047,Dec ’11,Startup,https://angel.co/company/luxola,Singapore,Beauty,Luxola,"
SE Asia's leading online beauty retailer 
","$11,017,000",1-10,Acquired,luxola.com
2022,11034,Mar ’13,Startup,https://angel.co/company/lydia-1,Paris,Mobile Payments,Lydia,"
Pay anyone with one app
","$13,100,000",11-50,,lydia-app.com
2023,13659,Jul ’13,Startup,https://angel.co/company/lyft,Palo Alto,Collaborative Consumption,Lyft,"
Improving people’s lives with the world’s best transportation
","$5,312,500,000",5000+,,lyft.com
2024,646,Oct ’13,Startup,https://angel.co/company/lynxfit,Washington DC,Fitness,LynxFit (Pivot),"
EXPERT & DATA DRIVEN FITNESS
","$70,000",1-10,Seed,lynxfit.com
2025,11724,Feb ’15,Startup,https://angel.co/company/lyric,San Francisco,Hospitality,Lyric,"
Spaces & Technology for a more Creative & Connected World
","$179,000,000",51-200,Series B,lyric.com
2026,12330,Mar ’13,Startup,https://angel.co/company/lyricle,San Francisco,Mobile Games,Lyricle,"
Pop Culture Trivia Games
","$100,000",1-10,Seed,lyricle.net
2027,8,Feb ’12,Startup,https://angel.co/company/lyst,London,Comparison Shopping,Lyst,"
Fashion Marketplace & Data Platform
","$60,500,000",51-200,Series C,Lyst.com
2028,12216,Nov ’14,Startup,https://angel.co/company/lyteshot,Chicago,Consumer Electronics,LyteShot,"
Interactive Augmented Reality Gaming Platform
","$635,000",1-10,Seed,lyteshot.com
2029,9947,Oct ’16,Startup,https://angel.co/company/privy-m8,Los Angeles,Freemium,M8,"
a kickstarter for your dating life except the goal is help you find love
","$495,000",1-10,Seed,meetm8.com
2030,2177,Oct ’13,Startup,https://angel.co/company/magnifi_fm,Emeryville,Ticketing,MAGNIFI,"
From Listen to Live
","$9,350,000",11-50,Series A,magnifi.fm
2031,11542,Oct ’15,Startup,https://angel.co/company/mangoconnects,Minneapolis,Professional Networking,MANGO Connects,"
Millennial-friendly career tool: Turn Contacts into Professional Relationships
","$500,000",1-10,Seed,mangoconnects.com
2032,32,Sep ’12,Startup,https://angel.co/company/materialworld,Brooklyn,Collaborative Consumption,MATERIAL WORLD,"
Personal styling service delivering pre-owned designer items at 90% off retail
","$9,780,000",11-50,Series B,materialworld.co
2033,12825,Feb ’16,Startup,https://angel.co/company/mdops-1,Melville,Artificial Intelligence,MDOps,"
Siri for a Physician
","$620,000",1-10,Seed,MDOps.com
2034,7252,Oct ’15,Startup,https://angel.co/company/mdp-labs,Edinburgh,Consumers Survey,MDP Labs,"
Rewarding anonymous consumer feedback
","$295,000",11-50,Seed,mdp-labs.co
2035,12664,May ’16,Startup,https://angel.co/company/mdacne,San Francisco,Mobile Health,MDacne (YC W17),"
Building the future of Dermatology, starting with acne. 
","$2,600,000",1-10,Seed,mdacne.com
2036,2478,Mar ’14,Startup,https://angel.co/company/mergims,Rwanda,Mobile Commerce,MERGIMS,"
Directly, pay your relatives' bills in Africa
","$20,000",1-10,Seed,mergims.com
2037,7577,Oct ’14,Startup,https://angel.co/company/metafoto,Hamburg,Crowdsourcing,METAFOTO,"
on-demand photo commerce
","$350,000",1-10,Seed,metafoto.de
2038,11796,Jul ’12,Startup,https://angel.co/company/move-guides,San Francisco,Local Based Services,MOVE Guides,"
Mobility Made Easy
","$74,250,000",51-200,Series C,moveguides.com
2039,2574,Aug ’13,Startup,https://angel.co/company/moveha,Sunnyvale,University Students,MOVEHA,"
The most reliable remote rental website for international students who want to relocate.
","$985,000",1-10,Seed,moveha.com
2040,9068,Mar ’11,Startup,https://angel.co/company/mozaik-learning,San Francisco,Universities,MOZAIK Learning,"
Be your own University
","$375,000",1-10,Seed,mozaikmedia.com
2041,5192,Sep ’13,Startup,https://angel.co/company/msb-games-corp-dba-metersteiner,Los Angeles,Mobile Advertising,MSB Games Corp dba MeterSteiner,"
Mobile Strategy Games & Puzzles integrating Consumer Brand, Beach & Travel themes.
","$43,800",1-10,,metersteiner.com
2042,11519,Jan ’15,Startup,https://angel.co/company/mst-3,Los Gatos,SaaS,MST,"
Assisting College Students To Succeed
","$500,000",1-10,Seed,Website
2043,4056,Oct ’10,Startup,https://angel.co/company/mubi,London,Film,MUBI,"
Curated Film Streaming Service 
","$27,050,000",51-200,Series D,mubi.com
2044,3006,Nov ’13,Startup,https://angel.co/company/multichannel-1,Mountain View,Advertising Platforms,MULTICHANNEL,"
Cross-Channel marketing powered by Artificial Intelligence
","$3,000,000",1-10,Seed,multichannel.net
2045,9200,Jan ’14,Startup,https://angel.co/company/mydrives,Asia,Cloud Management,MYDRIVES,"
A portal to your photos and videos
","$1,000,000",1-10,Seed,mydriv.es
2046,3645,Sep ’13,Startup,https://angel.co/company/myfly,Vienna,Location Based Services,MYFLY,"
Live Services Marketplace (be my fly on the wall!)
","$230,000",1-10,Seed,myfly.cc
2047,12297,Apr ’13,Startup,https://angel.co/company/myagonism,Milan,Fantasy Sports,MYagonism,"
Innovative coaching analytics that win. (Big data and Wearables)
","$231,000",1-10,Seed,myagonism.com
2048,5100,Jul ’15,Startup,https://angel.co/company/maatrum-technologies,Chennai,Legal,Maatrum Technologies,"
Online real estate title verification startup
","$200,000",11-50,Seed,maatrum.com
2049,12326,Jul ’17,Startup,https://angel.co/company/machinations,Luxembourg,Games,Machinations,"
The Game Design Tool
","$150,000",11-50,Seed,machinations.io
2050,3153,Sep ’13,Startup,https://angel.co/company/madprops,New York City,Fantasy Sports,MadProps,"
Free Sports Competition Mobile Application
","$20,000",1-10,Seed,Website
2051,2862,Dec ’14,Startup,https://angel.co/company/madaket-health,Cambridge,B2B,Madaket Health,"
Connecting healthcare providers, insurance companies and intermediaries
","$10,000,000",11-50,Series B,madakethealth.com
2052,1157,May ’15,Startup,https://angel.co/company/madefire-1,Berkeley,Comics,Madefire,"
Technology-Enabled Storytelling
","$6,700,000",11-50,Series A,madefire.com
2053,10898,May ’13,Startup,https://angel.co/company/madison-reed,Dallas,Beauty,Madison Reed,"
The Ultimate Omni-Channel Beauty Experience! 
","$70,100,000",51-200,Series C,madison-reed.com
2054,2903,Mar ’13,Startup,https://angel.co/company/maestrano,Sydney,Data Integration,Maestrano,"
Integrated/BI Marketplace for Cloud Business Applications
","£6,700,000",11-50,Series A,maestrano.com
2055,4713,May ’15,Startup,https://angel.co/company/maestroconference,Oakland,Events,MaestroConference,"
Engaging conversations - not boring presentations.
","$1,600,000",1-10,Seed,maestroconference.com
2056,1215,Oct ’14,Startup,https://angel.co/company/magency-digital,Paris,Events,Magency Digital,"
engaging mobile apps for corporate events and classroom training
","$3,300,000",11-50,Series A,magencydigital.com
2057,99,May ’15,Startup,https://angel.co/company/magicprice,Tokyo,Hotels,MagicPrice,"
Pricing AI for Hotels
","$200,000",1-10,Seed,sora.flights
2058,7609,Jan ’14,Startup,https://angel.co/company/magicflix,Seattle,Kids,Magicflix,"
Video service for kids on mobile devices (Netflix)
","$118,000",1-10,-,magicflix.com
2059,12442,Sep ’14,Startup,https://angel.co/company/magisterion,Moscow,Mobile Games,Magisterion,"
Mobile Games Development
","$15,000",11-50,Seed,magisterion.com
2060,631,Oct ’15,Startup,https://angel.co/company/mahmee,Los Angeles,Women-Focused,Mahmee,"
Mapping the Maternal Healthcare Ecosystem
","$4,005,000",11-50,Seed,mahmee.com
2061,88,Jan ’13,Startup,https://angel.co/company/maillift,Austin,Bridging Online and Offline,MailLift,"
Scaling Personal Touch in SMB/Enterprise Sales. #500Strong #MarketingAutomation
","$270,000",11-50,-,MailLift.com
2062,11686,Mar ’15,Startup,https://angel.co/company/main-street-hub,Austin,Small and Medium Businesses,Main Street Hub,"
The voice of more local businesses than any other company.
","$206,600,000",501-1000,Acquired,mainstreethub.com
2063,507,Oct ’14,Startup,https://angel.co/company/maintenel-automation,Riga,Industrial Automation,Maintenel Automation,"
Reducing Operating and Maintenance Costs of Your Equipment
","€225,000",1-10,Seed,maintenel.com
2064,2282,Mar ’11,Startup,https://angel.co/company/maison-academia,Rome,Crowdsourcing,Maison Academia,"
Innovative Made in Italy fashion brand by the new talented designers generation
","$650,000",1-10,Seed,maisonacademia.com
2065,63,Mar ’13,Startup,https://angel.co/company/makeleaps,Japan,Accounting,MakeLeaps,"
Cloud Invoicing for Japan
","$600,000",11-50,Acquired,makeleaps.com
2066,16,Sep ’13,Startup,https://angel.co/company/makespace,New York City,Self Storage,MakeSpace,"
Storage without the struggle
","$86,800,000",51-200,Series D,makespace.com
2067,2436,Nov ’13,Startup,https://angel.co/company/makeena,Boulder,Mobile Commerce,Makeena,"
Shopper Engagement & Insights Platform for the $206B Natural Products Industry
","$76,455",11-50,Seed,makeena.com
2068,4679,Apr ’13,Startup,https://angel.co/company/makerble,London,Comparison Shopping,Makerble,"
To create change faster 
","£30,000",1-10,Seed,makerble.com
2069,12291,Dec ’12,Startup,https://angel.co/company/malang-studio,Seoul,Mobile Games,Malang Studio,"
Gamified Alarm App; already #1 Alarm App in Asia
","$200,000",11-50,Seed,malangstudio.com
2070,2190,May ’13,Startup,https://angel.co/company/mallzee,London,Fashion Tech,Mallzee,"
Consumer app powering actionable insights for brands and retailers 
","£5,074,000",11-50,Series A,mallzee.com
2071,11218,Jul ’14,Startup,https://angel.co/company/mancrates,San Mateo,Mobile Commerce,Man Crates,"
No-BS ecommerce
","$3,100,000",1-10,Seed,mancrates.com
2072,7286,Sep ’13,Startup,https://angel.co/company/manads,Baku,Mobile Advertising,Manads,"
Discover your mobile opportunities
","$162,000",1-10,,manadsapp.com
2073,11283,Feb ’16,Startup,https://angel.co/company/fariaedu,Taipei,K-12 Education,ManageBac,"
Integrated Information Systems for Enhancing Efficiency in International Education
","$30,000,000",51-200,Series A,managebac.com
2074,953,Aug ’14,Startup,https://angel.co/company/managed-by-q,New York City,Office Space,Managed by Q,"
The first tool designed for workplace teams
","$72,925,000",51-200,Acquired,managedbyq.com
2075,2333,Nov ’13,Startup,https://angel.co/company/mandoyo,New York City,Small and Medium Businesses,Mandoyo,"
First transparent Marketplace for services
","$400,000",1-10,Seed,mandoyo.com
2076,5120,Mar ’16,Startup,https://angel.co/company/manychat,San Francisco,Messaging,ManyChat,"
Create a chatbot in 5 minutes without coding.
","$125,000",51-200,Seed,manychat.com
2077,3466,Feb ’13,Startup,https://angel.co/company/map-jam,San Francisco,Maps,MapJam,"
Beautiful Customized Mapping. Simple for anyone. Advanced customization for developers.
","$1,720,000",1-10,Seed,mapjam.com
2078,13025,Dec ’13,Startup,https://angel.co/company/mapillary,Malmö,Maps,Mapillary,"
Mapillary is the street-level imagery platform that scales and automates mapping
","$24,550,000",51-200,Series B,mapillary.com
2079,3045,Mar ’14,Startup,https://angel.co/company/mapistry,Berkeley,Water,Mapistry,"
Environmental Compliance Software for Industrial Companies
","$2,500,000",11-50,Seed,mapistry.com
2080,13571,Nov ’12,Startup,https://angel.co/company/maple-farm-media,Boston,Advertising Platforms,Maple Farm Media,"
activating & analyzing local marketing for franchise & dealer systems
","$500,000",1-10,Acquired,maplefarmmedia.com
2081,11393,May ’13,Startup,https://angel.co/company/marcopolo-learning,Frankfurt,Educational Games,MarcoPolo Learning,"
REIMAGINING KIDS MEDIA FOR THE MOBILE GENERATION
","$2,400,000",11-50,Seed,gomarcopolo.com
2082,11938,Jan ’14,Startup,https://angel.co/company/mark43,New York City,Public Safety,Mark43,"
Building The Essential Software Tools For the Future of Public Safety
","$39,825,000",51-200,Series B,mark43.com
2083,5562,Feb ’14,Startup,https://angel.co/company/markabaty,"Jordan, JO",Mobile Advertising,Markabaty,"
Drive Smart
","$20,000",1-10,Seed,markabaty.com
2084,2479,Sep ’14,Startup,https://angel.co/company/marketcloud,Bologna,Developer APIs,Marketcloud,"
Mobile-first eCommerce backend as a service
","$25,000",1-10,Seed,marketcloud.it
2085,13825,Apr ’14,Startup,https://angel.co/company/markforged,Cambridge,Manufacturing,Markforged,"
The future of manufacturing is additive.
","$135,700,000",201-500,Series D,markforged.com
2086,13992,Oct ’15,Startup,https://angel.co/company/marqeta,Oakland,Fin Tech,Marqeta,"
The Payment Innovation Platform
","$69,567,940",201-500,Series D,marqeta.com
2087,5723,Apr ’13,Startup,https://angel.co/company/marvel,London,Web Design,Marvel,"
Marvel makes design simple for everyone.
","$7,915,000",11-50,Series A,marvelapp.com
2088,2128,Jan ’12,Startup,https://angel.co/company/masabi,London,Mobile Commerce,Masabi,"
Ticketing for Smarter Cities - SaaS Ticketing for Public Transit
","$20,800,000",51-200,,masabi.com
2089,442,Aug ’13,Startup,https://angel.co/company/mashmetv,Madrid,Video Chat,MashMeTV,"
Group video chat with a twist
","$665,000",1-10,Seed,mashme.tv
2090,4469,Jun ’13,Startup,https://angel.co/company/massroots-1,-,Technology,MassRoots,"
A leading platform for the cannabis industry
","$10,571,000",11-50,Closed,massroots.com
2091,11278,Apr ’13,Startup,https://angel.co/company/masteryconnect,Salt Lake City,High Schools,MasteryConnect,"
","$20,800,000",11-50,Series B,masteryconnect.com
2092,11390,Jan ’13,Startup,https://angel.co/company/matchbox,Boston,Productivity Software,Matchbox,"
","$2,500,000",-,Seed,matchbox.net
2093,285,Mar ’14,Startup,https://angel.co/company/matchmade,Helsinki,Advertising Platforms,Matchmade,"
Leading influencer marketing platform for games
","$7,830,000",11-50,Series A,matchmade.tv
2094,6961,Jun ’15,Startup,https://angel.co/company/mathcloud,New York City,K-12 Education,MathCloud,"
Online Adaptive Education Software
","$2,210,000",51-200,Seed,mathcloud.net
2095,11212,Jul ’13,Startup,https://angel.co/company/matter-io,Brooklyn,Manufacturing,Matter.io (Acquired by Junction),"
Manufacturing for the Fortune 5 Million 
","$3,000,000",1-10,Acquired,matter.io
2096,241,Apr ’12,Startup,https://angel.co/company/mattermark,San Francisco,B2B,Mattermark,"
Organizing the world's business information
","$17,200,000",11-50,Acquired,mattermark.com
2097,11746,Oct ’11,Startup,https://angel.co/company/matterport,Sunnyvale,Computer Vision,Matterport,"
3D FOR THE REAL WORLD (www.matterport.com)
","$104,000,000",201-500,Series D,matterport.com
2098,2983,Feb ’14,Startup,https://angel.co/company/matterway,Berlin,SaaS,Matterway,"
Matterway helps employees be more productive
","$3,400,000",11-50,Seed,matterway.io
2099,2735,Dec ’13,Startup,https://angel.co/company/mavenlink,San Francisco,Enterprise Resource Planning,Mavenlink,"
","$66,900,000",201-500,Series D,mavenlink.com
2100,12555,Jul ’13,Startup,https://angel.co/company/maverix-biomics,San Mateo,Bioinformatics,Maverix Biomics,"
Next generation genomic data management, exploration, and visualization
","$7,350,000",1-10,Series A,maverixbio.com
2101,7494,Jan ’13,Startup,https://angel.co/company/mavizon,Dallas,Social Media Platforms,Mavizon,"
Mavizon makes meaningful connections between people, brands & machines.
","$4,000,000",1-10,Seed,mymavia.com
2102,11858,Aug ’13,Startup,https://angel.co/company/maxwell-health,Boston,Human Resources,Maxwell Health,"
The future of benefits, now
","$58,370,000",1-10,Acquired,maxwellhealth.com
2103,3266,Jul ’13,Startup,https://angel.co/company/mazree,Salt Lake City,Supply Chain Management,Mazree,"
Making the Supply Chain Social
","$480,000",1-10,Seed,mazree.com
2104,3062,May ’13,Startup,https://angel.co/company/measurabl,San Diego,Sustainability,Measurabl,"
Sustainability for the Built World.
","$2,050,000",11-50,Seed,measurabl.com
2105,13325,Mar ’14,Startup,https://angel.co/company/measure,Atlanta,Drones,Measure,"
Drone as a Service®
","$15,000,000",11-50,Series B,measure.aero
2106,10994,Nov ’12,Startup,https://angel.co/company/mebelkart-1,Bengaluru,Technology,Mebelkart,"
India's largest furniture marketplace 
","$20,000,000",51-200,Series A,mebelkart.com
2107,5184,Oct ’12,Startup,https://angel.co/company/mecenato,Singapore,Crowdsourcing,Mecenato,"
Flash teams in the cloud, for marketers and agencies
","$40,000",1-10,Seed,mecenato.co
2108,3255,Nov ’11,Startup,https://angel.co/company/medclimate,Washington DC,Mobile Health,MedClimate,"
Provider and consumer solutions for employer-sponsored healthcare.
","$280,000",1-10,-,medclimate.com
2109,3287,Sep ’14,Startup,https://angel.co/company/medpac-technologies,New Albany,Hospitals,MedPAC Technologies,"
Web/mobile applications for Long-term and Post Acute Care.
","$100,000",1-10,Seed,medpactech.com
2110,12685,Jul ’15,Startup,https://angel.co/company/medstack,Toronto,Application Platforms,MedStack,"
Accelerated HIPAA privacy compliance and secure data integration for healthcare apps.
","$1,800,000",11-50,Seed,medstack.co
2111,2570,Apr ’13,Startup,https://angel.co/company/mediaday-icue-network,Dallas,Digital Media,MediaDay/ iCue Network,"
Online Study Groups (GoToMeeting)
","$600,000",1-10,Seed,iCueNetwork.com
2112,12839,Sep ’13,Startup,https://angel.co/company/medicsana-com,Austin,Doctors,MedicSana.com,"
Remittance Sending and Saving for Healthcare
","$500,000",1-10,Seed,medicsana.com
2113,12666,Jul ’16,Startup,https://angel.co/company/medical-memory,Phoenix,Startups,Medical Memory,"
Healthcare video recording and sharing
","$2,100,000",1-10,Seed,themedicalmemory.com
2114,5253,Feb ’13,Startup,https://angel.co/company/medicast,Silicon Valley,Mobile Health,Medicast,"
Care on-demand platform for hospitals and health systems (ACQUIRED)
","$1,940,000",1-10,Acquired,medicast.com
2115,12546,Oct ’14,Startup,https://angel.co/company/medigo,Berlin,Hospitals,Medigo,"
A global health care marketplace
","$9,300,000",51-200,Seed,medigo.com
2116,12551,Jun ’12,Startup,https://angel.co/company/medisafe,Boston,mHealth,Medisafe,"
Leading Personalized Medication Management Platform helping patients manage their health
","$7,000,000",11-50,Series A,medisafe.com
2117,12876,Jan ’12,Startup,https://angel.co/company/medium,San Francisco,Blogging Platforms,Medium,"
A place where words matter.
","$132,000,000",51-200,Series C,medium.com
2118,3261,Oct ’12,Startup,https://angel.co/company/medko,San Francisco,Doctors,Medko,"
The World's Doctor-Patient Marketplace
","$250,000",1-10,Seed,medkohealth.com
2119,619,May ’12,Startup,https://angel.co/company/medlert-3,San Francisco,Mobile Health,Medlert,"
Patient Logistics Made Easy
","$1,275,400",1-10,Seed,medlert.com
2120,5278,Feb ’13,Startup,https://angel.co/company/medlio,Durham,Mobile Payments,Medlio,"
Medlio alleviates the pain of visiting the doctor.
","$250,000",1-10,Seed,medl.io
2121,11453,Jul ’13,Startup,https://angel.co/company/meducation,Birmingham,Technology,Meducation,"
Educational LinkedIn For Medics
","$1,000,000",1-10,Seed,meducation.net
2122,5815,Mar ’11,Startup,https://angel.co/company/meegenius,New York City,Kids,MeeGenius,"
Children's Digital Bookstore
","$2,400,000",11-50,Series A,meegenius.com
2123,6012,Feb ’15,Startup,https://angel.co/company/cariboo-1,Paris,Tourism,Meetrip-Cariboo,"
Most authentic private tours by locals and certified guides
","$770,000",1-10,Seed,cariboo.co
